"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-1 07:25","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-1 07:25","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-1 07:25","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-1 07:25","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-1 07:25","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-1 07:25","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-2 07:55","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-2 07:55","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-2 07:55","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-2 07:55","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-2 07:55","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-2 07:55","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-3 08:20","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-3 08:20","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-3 08:20","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-3 08:20","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-3 08:20","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-3 08:20","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-4 08:55","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-4 08:55","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-4 08:55","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-4 08:55","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-4 08:55","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-4 08:55","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-5 09:00","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-5 09:00","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-5 09:00","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-5 09:00","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-5 09:00","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-5 09:00","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-6 09:20","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-6 09:20","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-6 09:20","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-6 09:20","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-6 09:20","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-6 09:20","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-7 09:50","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-7 09:50","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-7 09:50","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-7 09:50","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-7 09:50","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-7 09:50","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-8 09:55","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-8 09:55","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-8 09:55","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-8 09:55","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-8 09:55","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-8 09:55","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-9 10:20","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-9 10:20","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-9 10:20","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-9 10:20","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-9 10:20","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-9 10:20","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-10 10:50","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-10 10:50","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-10 10:50","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-10 10:50","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-10 10:50","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-10 10:50","5","Center of Excellence","The Warehouse","http://maps.google.com/maps?f=d&source=s_d&saddr=43.049453,-76.141081&daddr=43.049538,-76.158108"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-11 11:00","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.01608,-76.119722&daddr=43.022861,-76.126404"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-11 11:00","1","Manley South","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022861,-76.126404&daddr=43.037295,-76.131454"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-11 11:00","2","College Place","SUNY-ESF (Irving & Raynor)","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037295,-76.131454&daddr=43.03588,-76.138114"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-11 11:00","3","SUNY-ESF (Irving & Raynor)","Syracuse Stage","http://maps.google.com/maps?f=d&source=s_d&saddr=43.03588,-76.138114&daddr=43.046537,-76.137755"
"Route 443 Inbound Weekday S Route 443 Weekday Service Inbound 2011-08-29 to 2012-08-19-11 11:00","4","Syracuse Stage","Center of Excellence","http://maps.google.com/maps?f=d&source=s_d&saddr=43.046537,-76.137755&daddr=43.049453,-76.141081"
