"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-1 06:53","0","College Place","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037288,-76.131468&daddr=43.026292,-76.128887"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-1 06:53","1","Manley North","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.022697,-76.126007"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-1 06:53","2","Manley South","Chinook & Farm Acre","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.018928,-76.122847"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-1 06:53","3","Chinook & Farm Acre","Winding Ridge","http://maps.google.com/maps?f=d&source=s_d&saddr=43.018928,-76.122847&daddr=43.015119,-76.120723"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-1 06:53","4","Winding Ridge","Goldstein Student Center","http://maps.google.com/maps?f=d&source=s_d&saddr=43.015119,-76.120723&daddr=43.016084,-76.11973"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-2 07:23","0","College Place","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037288,-76.131468&daddr=43.026292,-76.128887"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-2 07:23","1","Manley North","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.022697,-76.126007"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-2 07:23","2","Manley South","Chinook & Farm Acre","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.018928,-76.122847"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-2 07:23","3","Chinook & Farm Acre","Winding Ridge","http://maps.google.com/maps?f=d&source=s_d&saddr=43.018928,-76.122847&daddr=43.015119,-76.120723"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-2 07:23","4","Winding Ridge","Goldstein Student Center","http://maps.google.com/maps?f=d&source=s_d&saddr=43.015119,-76.120723&daddr=43.016084,-76.11973"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-3 07:48","0","College Place","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037288,-76.131468&daddr=43.026292,-76.128887"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-3 07:48","1","Manley North","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.022697,-76.126007"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-3 07:48","2","Manley South","Chinook & Farm Acre","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.018928,-76.122847"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-3 07:48","3","Chinook & Farm Acre","Winding Ridge","http://maps.google.com/maps?f=d&source=s_d&saddr=43.018928,-76.122847&daddr=43.015119,-76.120723"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-3 07:48","4","Winding Ridge","Goldstein Student Center","http://maps.google.com/maps?f=d&source=s_d&saddr=43.015119,-76.120723&daddr=43.016084,-76.11973"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-4 08:10","0","College Place","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037288,-76.131468&daddr=43.026292,-76.128887"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-4 08:10","1","Manley North","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.022697,-76.126007"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-4 08:10","2","Manley South","Chinook & Farm Acre","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.018928,-76.122847"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-4 08:10","3","Chinook & Farm Acre","Winding Ridge","http://maps.google.com/maps?f=d&source=s_d&saddr=43.018928,-76.122847&daddr=43.015119,-76.120723"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-4 08:10","4","Winding Ridge","Goldstein Student Center","http://maps.google.com/maps?f=d&source=s_d&saddr=43.015119,-76.120723&daddr=43.016084,-76.11973"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-5 08:15","0","College Place","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037288,-76.131468&daddr=43.026292,-76.128887"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-5 08:15","1","Manley North","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.022697,-76.126007"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-5 08:15","2","Manley South","Chinook & Farm Acre","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.018928,-76.122847"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-5 08:15","3","Chinook & Farm Acre","Winding Ridge","http://maps.google.com/maps?f=d&source=s_d&saddr=43.018928,-76.122847&daddr=43.015119,-76.120723"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-5 08:15","4","Winding Ridge","Goldstein Student Center","http://maps.google.com/maps?f=d&source=s_d&saddr=43.015119,-76.120723&daddr=43.016084,-76.11973"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-6 08:19","0","College Place","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.037288,-76.131468&daddr=43.026292,-76.128887"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-6 08:19","1","Manley North","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.022697,-76.126007"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-6 08:19","2","Manley South","Chinook & Farm Acre","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.018928,-76.122847"
"Route 144 Outbound Weekday S Route 144 Weekday Service Outbound 2011-08-29 to 20112-05-01-6 08:19","3","Chinook & Farm Acre","Winding Ridge","http://maps.google.com/maps?f=d&source=s_d&saddr=43.018928,-76.122847&daddr=43.015119,-76.120723"
