"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-1 06:23","0","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.016084,-76.11973&daddr=43.022697,-76.126007"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-1 06:23","1","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-1 06:23","2","Manley North","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.03935,-76.13008+to:43.037288,-76.131468&hl=en&geocode=FXSHkAIdiV12-w%3BFXa6kAId4Fh2-ynZac8IdfPZiTHMM_ha1uAjyw%3BFWiykAIddFN2-w&mra=dpe&mrsp=1&sz=15&via=1&sll=43.035898,-76.12843&sspn=0.012453,0.02193&ie=UTF8&t=h&z=15"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-2 06:43","0","Skytop","Goldstein Student Center","http://maps.google.com/maps?f=d&source=s_d&saddr=43.010858,-76.115912&daddr=43.016084,-76.11973"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-2 06:43","1","Goldstein Student Center","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.016084,-76.11973&daddr=43.022697,-76.126007"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-2 06:43","2","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-2 06:43","3","Manley North","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.03935,-76.13008+to:43.037288,-76.131468&hl=en&geocode=FXSHkAIdiV12-w%3BFXa6kAId4Fh2-ynZac8IdfPZiTHMM_ha1uAjyw%3BFWiykAIddFN2-w&mra=dpe&mrsp=1&sz=15&via=1&sll=43.035898,-76.12843&sspn=0.012453,0.02193&ie=UTF8&t=h&z=15"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-3 07:37","0","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-3 07:37","1","Manley North","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.03935,-76.13008+to:43.037288,-76.131468&hl=en&geocode=FXSHkAIdiV12-w%3BFXa6kAId4Fh2-ynZac8IdfPZiTHMM_ha1uAjyw%3BFWiykAIddFN2-w&mra=dpe&mrsp=1&sz=15&via=1&sll=43.035898,-76.12843&sspn=0.012453,0.02193&ie=UTF8&t=h&z=15"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-4 07:47","0","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-4 07:47","1","Manley North","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.03935,-76.13008+to:43.037288,-76.131468&hl=en&geocode=FXSHkAIdiV12-w%3BFXa6kAId4Fh2-ynZac8IdfPZiTHMM_ha1uAjyw%3BFWiykAIddFN2-w&mra=dpe&mrsp=1&sz=15&via=1&sll=43.035898,-76.12843&sspn=0.012453,0.02193&ie=UTF8&t=h&z=15"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-5 07:55","0","Skytop","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.010858,-76.115912&daddr=43.022697,-76.126007"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-5 07:55","1","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-5 07:55","2","Manley North","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.03935,-76.13008+to:43.037288,-76.131468&hl=en&geocode=FXSHkAIdiV12-w%3BFXa6kAId4Fh2-ynZac8IdfPZiTHMM_ha1uAjyw%3BFWiykAIddFN2-w&mra=dpe&mrsp=1&sz=15&via=1&sll=43.035898,-76.12843&sspn=0.012453,0.02193&ie=UTF8&t=h&z=15"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-6 08:05","0","Skytop","Manley South","http://maps.google.com/maps?f=d&source=s_d&saddr=43.010858,-76.115912&daddr=43.022697,-76.126007"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-6 08:05","1","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-6 08:05","2","Manley North","College Place","http://maps.google.com/maps?f=d&source=s_d&saddr=43.026292,-76.128887&daddr=43.03935,-76.13008+to:43.037288,-76.131468&hl=en&geocode=FXSHkAIdiV12-w%3BFXa6kAId4Fh2-ynZac8IdfPZiTHMM_ha1uAjyw%3BFWiykAIddFN2-w&mra=dpe&mrsp=1&sz=15&via=1&sll=43.035898,-76.12843&sspn=0.012453,0.02193&ie=UTF8&t=h&z=15"
"Route 44 Inbound Weekday S Route 44 Weekday Service Inbound 2011-08-29 to 2011-05-01-7 08:17","0","Manley South","Manley North","http://maps.google.com/maps?f=d&source=s_d&saddr=43.022697,-76.126007&daddr=43.026292,-76.128887"
